question_id,character_id,profession,difficulty,field_key,question_text,correct_answer,options_json
psychologist_representative_a_tier_costume_easy,psychologist,survivor,easy,representative_a_tier_costume,該角色擁有哪些時裝？,蒼鷺之翼、長夜,"[""寒晶、尋寶貴族"",""悲愴簧管"",""蒼鷺之翼、長夜""]"
psychologist_abyss_s_or_a_costume_easy,psychologist,survivor,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,朱麗葉、銀騎士、萊拉,"[""賓漢、畢業日、冬蟬"",""樹形背景板、搗蛋裘克、稻草人"",""朱麗葉、銀騎士、萊拉""]"
psychologist_cn_release_date_hard,psychologist,survivor,hard,cn_release_date,該角色的上線日期為？,2021-08-05,"[""2018-04-02"",""2021-08-05"",""2019-09-26""]"
psychologist_cn_voice_actor_hard,psychologist,survivor,hard,cn_voice_actor,該角色的中文配音演員為？,張文鈺,"[""張文鈺"",""王宇航"",""金娜""]"
psychologist_experiment_code_hard,psychologist,survivor,hard,experiment_code,該角色的實驗代號為？,0-0-1,"[""8-0-3"",""5-0-3"",""0-0-1""]"
patient_manor_name_easy,patient,survivor,easy,manor_name,該角色在莊園的名字是？,埃米爾,"[""埃米爾"",""推演替身"",""安""]"
patient_real_name_easy,patient,survivor,easy,real_name,該角色的本名是？,埃米爾,"[""埃米爾"",""美智子"",""愛麗絲·德羅斯""]"
patient_alias_easy,patient,survivor,easy,alias,玩家可能怎麼稱呼該角色？,鉤爪小貓,"[""愛美麗"",""婭婭"",""鉤爪小貓""]"
patient_camp_easy,patient,survivor,easy,camp,該角色的陣營是？,求生者,"[""求生者"",""監管者""]"
patient_birthday_or_anniversary_easy,patient,survivor,easy,birthday_or_anniversary,該角色的生日／紀念日是？,10月10日,"[""7月10日"",""1月21日"",""10月10日""]"
patient_gender_easy,patient,survivor,easy,gender,該角色的性別是？,男,"[""女"",""男""]"
patient_likes_easy,patient,survivor,easy,likes,該角色喜歡？,艾達,"[""艾達"",""森林、有活力的生命"",""松露蛋糕、希臘神話""]"
patient_dislikes_easy,patient,survivor,easy,dislikes,該角色討厭？,狗、人多的地方,"[""暴力和粗魯的傢伙"",""無用的、聒噪的人或物"",""狗、人多的地方""]"
patient_representative_s_tier_costume_easy,patient,survivor,easy,representative_s_tier_costume,該角色擁有哪些時裝？,溯光,"[""溯光"",""引魂人"",""初晴""]"
patient_representative_a_tier_costume_easy,patient,survivor,easy,representative_a_tier_costume,該角色擁有哪些時裝？,逃罪之人、星辰,"[""聽海閑情、瑪利亞公理"",""逃罪之人、星辰"",""試運者、流螢""]"
patient_abyss_s_or_a_costume_easy,patient,survivor,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,羅密歐、湖中影、瑪吉努,"[""莎樂美、梵音之舞、\""月佑者\"""",""\""好孩子\""、斯文加利、林中騎士"",""羅密歐、湖中影、瑪吉努""]"
patient_cn_release_date_hard,patient,survivor,hard,cn_release_date,該角色的上線日期為？,2021-08-05,"[""2018-09-27"",""2022-08-25"",""2021-08-05""]"
patient_cn_voice_actor_hard,patient,survivor,hard,cn_voice_actor,該角色的中文配音演員為？,李春胤,"[""李春胤"",""孫暢"",""周帥""]"
patient_experiment_code_hard,patient,survivor,hard,experiment_code,該角色的實驗代號為？,0-1-2,"[""0-1-2"",""4-0-3"",""6-1-4""]"
novelist_manor_name_easy,novelist,survivor,easy,manor_name,該角色在莊園的名字是？,“奧爾菲斯”,"[""安東尼奧"",""弗洛裡安·布蘭德"",""“奧爾菲斯”""]"
novelist_former_name_easy,novelist,survivor,easy,former_name,該角色的曾用名是？,羅伊·卡斐,"[""羅伊·卡斐"",""艾維·勞森"",""格蕾絲·伍德""]"
novelist_nickname_easy,novelist,survivor,easy,nickname,該角色的小名是？,奧菲,"[""奧菲"",""\""戲謔\""、\""悲觀\""、\""寡言\"""",""小洛倫茲""]"
novelist_alias_easy,novelist,survivor,easy,alias,玩家可能怎麼稱呼該角色？,小兌兌,"[""小兌兌"",""哭丑"",""老父親""]"
novelist_camp_easy,novelist,survivor,easy,camp,該角色的陣營是？,求生者,"[""求生者"",""監管者""]"
novelist_birthday_or_anniversary_easy,novelist,survivor,easy,birthday_or_anniversary,該角色的生日／紀念日是？,4月2日,"[""4月2日"",""5月15日"",""11月27日""]"
novelist_age_easy,novelist,survivor,easy,age,該角色的年齡是？,24,"[""24"",""21"",""30""]"
novelist_gender_easy,novelist,survivor,easy,gender,該角色的性別是？,男,"[""女"",""男""]"
novelist_likes_easy,novelist,survivor,easy,likes,該角色喜歡？,鳥類,"[""鳥類"",""紫色鳶尾、沙漏、墓誌銘"",""森林、有活力的生命""]"
novelist_dislikes_easy,novelist,survivor,easy,dislikes,該角色討厭？,嘈雜的環境,"[""蟑螂"",""嘈雜的環境"",""炸藥""]"
novelist_representative_s_tier_costume_easy,novelist,survivor,easy,representative_s_tier_costume,該角色擁有哪些時裝？,福爾摩斯,"[""溫泉煮酒"",""亡靈之主"",""福爾摩斯""]"
novelist_representative_a_tier_costume_easy,novelist,survivor,easy,representative_a_tier_costume,該角色擁有哪些時裝？,空,"[""結晶體、耶夢加得"",""空"",""隕星""]"
novelist_abyss_s_or_a_costume_easy,novelist,survivor,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,大師牌、無歸的昨日、夢遊紳士,"[""船影、春信、逆刃之鞭"",""聖誕沙龍、竊夢行者、猙"",""大師牌、無歸的昨日、夢遊紳士""]"
novelist_cn_release_date_hard,novelist,survivor,hard,cn_release_date,該角色的上線日期為？,2021-10-29,"[""2019-06-27"",""2021-10-29"",""2019-10-17""]"
novelist_cn_voice_actor_hard,novelist,survivor,hard,cn_voice_actor,該角色的中文配音演員為？,劉北辰,"[""劉北辰"",""王宇航"",""杜晴晴""]"
little_girl_manor_name_easy,little_girl,survivor,easy,manor_name,該角色在莊園的名字是？,“回憶”,"[""“回憶”"",""安"",""理查德·斯特林""]"
little_girl_real_name_easy,little_girl,survivor,easy,real_name,該角色的本名是？,愛麗絲·德羅斯,"[""查理斯·霍爾特"",""羅比·懷特"",""愛麗絲·德羅斯""]"
little_girl_alias_easy,little_girl,survivor,easy,alias,玩家可能怎麼稱呼該角色？,小孩,"[""小孩"",""老頭"",""員神""]"
little_girl_camp_easy,little_girl,survivor,easy,camp,該角色的陣營是？,求生者,"[""監管者"",""求生者""]"
little_girl_birthday_or_anniversary_easy,little_girl,survivor,easy,birthday_or_anniversary,該角色的生日／紀念日是？,9月13日,"[""11月17日"",""9月13日"",""11月13日""]"
little_girl_gender_easy,little_girl,survivor,easy,gender,該角色的性別是？,女,"[""男"",""女""]"
little_girl_likes_easy,little_girl,survivor,easy,likes,該角色喜歡？,松露蛋糕、希臘神話,"[""松露蛋糕、希臘神話"",""遊記、小說"",""動物、小花""]"
little_girl_dislikes_easy,little_girl,survivor,easy,dislikes,該角色討厭？,黑暗的環境、鳥類的叫聲,"[""軍隊、政府官員"",""高牆、電網"",""黑暗的環境、鳥類的叫聲""]"
little_girl_representative_s_tier_costume_easy,little_girl,survivor,easy,representative_s_tier_costume,該角色擁有哪些時裝？,歐律狄刻,"[""初晴"",""三面神"",""歐律狄刻""]"
little_girl_representative_a_tier_costume_easy,little_girl,survivor,easy,representative_a_tier_costume,該角色擁有哪些時裝？,惡之源、石榴碟小姐,"[""惡之源、石榴碟小姐"",""長夏永不凋落、怪鳥"",""\""夜魔\""、籠中偶""]"
little_girl_abyss_s_or_a_costume_easy,little_girl,survivor,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,年歲、滾滾夥伴、桃樂絲,"[""時之獵手、聚光燈下、窺伺之心"",""百萬人魚、鬼臉天蛾、迷迭香"",""年歲、滾滾夥伴、桃樂絲""]"
little_girl_cn_release_date_hard,little_girl,survivor,hard,cn_release_date,該角色的上線日期為？,2021-11-11,"[""2020-01-18"",""2021-11-11"",""2018-04-02""]"
little_girl_cn_voice_actor_hard,little_girl,survivor,hard,cn_voice_actor,該角色的中文配音演員為？,杜晴晴,"[""穆雪婷"",""杜晴晴"",""劉垚""]"
weeping_clown_manor_name_easy,weeping_clown,survivor,easy,manor_name,該角色在莊園的名字是？,裘克,"[""凱文·阿尤索"",""馬庫斯·索恩"",""裘克""]"
weeping_clown_real_name_easy,weeping_clown,survivor,easy,real_name,該角色的本名是？,裘克,"[""維克多·葛蘭茲"",""裘克"",""莉迪亞·瓊斯""]"
weeping_clown_alias_easy,weeping_clown,survivor,easy,alias,玩家可能怎麼稱呼該角色？,哭丑,"[""伊塔"",""空姐"",""哭丑""]"
weeping_clown_camp_easy,weeping_clown,survivor,easy,camp,該角色的陣營是？,求生者,"[""求生者"",""監管者""]"
weeping_clown_birthday_or_anniversary_easy,weeping_clown,survivor,easy,birthday_or_anniversary,該角色的生日／紀念日是？,8月4日,"[""8月4日"",""11月13日"",""2月14日""]"
weeping_clown_age_easy,weeping_clown,survivor,easy,age,該角色的年齡是？,20,"[""20"",""25"",""24""]"
weeping_clown_gender_easy,weeping_clown,survivor,easy,gender,該角色的性別是？,男,"[""男"",""女""]"
weeping_clown_likes_easy,weeping_clown,survivor,easy,likes,該角色喜歡？,娜塔莉,"[""新奇的生物"",""逝者"",""娜塔莉""]"
weeping_clown_dislikes_easy,weeping_clown,survivor,easy,dislikes,該角色討厭？,運動系的人、微笑小丑,"[""暴力和粗魯的傢伙"",""耶誕節"",""運動系的人、微笑小丑""]"
weeping_clown_representative_s_tier_costume_easy,weeping_clown,survivor,easy,representative_s_tier_costume,該角色擁有哪些時裝？,欺惑之燕,"[""引魂人"",""報社主編"",""欺惑之燕""]"
weeping_clown_representative_a_tier_costume_easy,weeping_clown,survivor,easy,representative_a_tier_costume,該角色擁有哪些時裝？,逐風蝸,"[""神眷、東風遙"",""逐風蝸"",""夜潮、貝拉夫人""]"
weeping_clown_abyss_s_or_a_costume_easy,weeping_clown,survivor,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,聖詠、熄滅的太陽、蠶食者,"[""嗜金海怪、海怪船長"",""荒原之花、菲麗絲、曼陀羅"",""聖詠、熄滅的太陽、蠶食者""]"
weeping_clown_cn_release_date_hard,weeping_clown,survivor,hard,cn_release_date,該角色的上線日期為？,2022-01-20,"[""2018-04-05"",""2023-04-20"",""2022-01-20""]"
weeping_clown_cn_voice_actor_hard,weeping_clown,survivor,hard,cn_voice_actor,該角色的中文配音演員為？,王宇航,"[""黃鶯"",""周帥"",""王宇航""]"
weeping_clown_experiment_code_hard,weeping_clown,survivor,hard,experiment_code,該角色的實驗代號為？,8-0-3,"[""3-?-3"",""8-0-3"",""3-?-1""]"
professor_manor_name_easy,professor,survivor,easy,manor_name,該角色在莊園的名字是？,盧基諾·迪魯西,"[""盧基諾·迪魯西"",""瑟維·勒·羅伊"",""諾頓·坎貝爾""]"
professor_real_name_easy,professor,survivor,easy,real_name,該角色的本名是？,盧基諾·迪魯西,"[""伽拉泰亞·克勞德"",""盧基諾·迪魯西"",""瓦倫蒂娜·雅加·瓦西裡耶娃""]"
professor_alias_easy,professor,survivor,easy,alias,玩家可能怎麼稱呼該角色？,小教教,"[""梅莉寶寶"",""老頭"",""小教教""]"
professor_camp_easy,professor,survivor,easy,camp,該角色的陣營是？,求生者,"[""監管者"",""求生者""]"
professor_birthday_or_anniversary_easy,professor,survivor,easy,birthday_or_anniversary,該角色的生日／紀念日是？,11月13日,"[""6月22日"",""11月13日"",""5月18日""]"
professor_age_easy,professor,survivor,easy,age,該角色的年齡是？,30,"[""30"",""24"",""35""]"
professor_gender_easy,professor,survivor,easy,gender,該角色的性別是？,男,"[""男"",""女""]"
professor_likes_easy,professor,survivor,easy,likes,該角色喜歡？,夏季,"[""一切美食、一切美酒、舉辦宴會、睡覺"",""木製玩具"",""夏季""]"
professor_dislikes_easy,professor,survivor,easy,dislikes,該角色討厭？,寒冷,"[""潮濕的東西、夏天"",""陽光、火把"",""寒冷""]"
professor_representative_s_tier_costume_easy,professor,survivor,easy,representative_s_tier_costume,該角色擁有哪些時裝？,溫泉煮酒,"[""溫泉煮酒"",""倒逆之汞"",""黃金蛋糕""]"
professor_representative_a_tier_costume_easy,professor,survivor,easy,representative_a_tier_costume,該角色擁有哪些時裝？,吟遊詩人、丹尼爾·狄更斯、敖烈,"[""幽夜終章"",""吟遊詩人、丹尼爾·狄更斯、敖烈"",""謫仙""]"
professor_abyss_s_or_a_costume_easy,professor,survivor,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,緊急運輸,"[""緊急運輸"",""淘金客、解離、輝銻礦"",""\""好孩子\""、斯文加利、林中騎士""]"
professor_cn_release_date_hard,professor,survivor,hard,cn_release_date,該角色的上線日期為？,2022-04-28,"[""2022-04-28"",""2021-08-05"",""2020-11-26""]"
professor_cn_voice_actor_hard,professor,survivor,hard,cn_voice_actor,該角色的中文配音演員為？,劉以嘉,"[""劉以嘉"",""許棕哲"",""劉雨軒""]"
professor_experiment_code_hard,professor,survivor,hard,experiment_code,該角色的實驗代號為？,6-1-4,"[""6-1-4"",""2-1-1"",""5-?-1""]"
antique_dealer_manor_name_easy,antique_dealer,survivor,easy,manor_name,該角色在莊園的名字是？,戚十一,"[""馬庫斯·索恩"",""瓦爾萊塔"",""戚十一""]"
antique_dealer_real_name_easy,antique_dealer,survivor,easy,real_name,該角色的本名是？,蕭遙,"[""伊德海拉"",""蕭遙"",""邦邦""]"
antique_dealer_former_name_easy,antique_dealer,survivor,easy,former_name,該角色的曾用名是？,蕭遙,"[""梅莉·恩德洛武"",""蕭遙"",""班恩·佩雷茲""]"
antique_dealer_nickname_easy,antique_dealer,survivor,easy,nickname,該角色的小名是？,蕭七,"[""小洛倫茲"",""蕭七"",""夜鶯""]"
antique_dealer_alias_easy,antique_dealer,survivor,easy,alias,玩家可能怎麼稱呼該角色？,戚姐,"[""殮殮"",""丑皇"",""戚姐""]"
antique_dealer_camp_easy,antique_dealer,survivor,easy,camp,該角色的陣營是？,求生者,"[""求生者"",""監管者""]"
antique_dealer_birthday_or_anniversary_easy,antique_dealer,survivor,easy,birthday_or_anniversary,該角色的生日／紀念日是？,4月2日,"[""3月19日"",""4月2日"",""8月7日""]"
antique_dealer_age_easy,antique_dealer,survivor,easy,age,該角色的年齡是？,30,"[""38"",""25"",""30""]"
antique_dealer_gender_easy,antique_dealer,survivor,easy,gender,該角色的性別是？,女,"[""女"",""男""]"
antique_dealer_likes_easy,antique_dealer,survivor,easy,likes,該角色喜歡？,平靜的音樂、竹林,"[""機械玩偶"",""新奇的生物"",""平靜的音樂、竹林""]"
antique_dealer_dislikes_easy,antique_dealer,survivor,easy,dislikes,該角色討厭？,貪贓枉法的上等人,"[""貪贓枉法的上等人"",""睡眠、縫紉、狂信徒"",""猴子""]"
antique_dealer_representative_s_tier_costume_easy,antique_dealer,survivor,easy,representative_s_tier_costume,該角色擁有哪些時裝？,招風旗,"[""三月兔"",""菖蒲"",""招風旗""]"
antique_dealer_representative_a_tier_costume_easy,antique_dealer,survivor,easy,representative_a_tier_costume,該角色擁有哪些時裝？,白澤、紙新娘·陶夢嫣,"[""鐵鉤船長、明智吾郎"",""白澤、紙新娘·陶夢嫣"",""聽海閑情、瑪利亞公理""]"
antique_dealer_abyss_s_or_a_costume_easy,antique_dealer,survivor,easy,abyss_s_or_a_costume,該角色擁有哪些時裝？,木蘭、填海平、黑鴉,"[""\""裁縫夫人\""、蛇蠍美人、補天裂"",""多色印刷、達芬奇、掌中篆記"",""木蘭、填海平、黑鴉""]"
antique_dealer_cn_release_date_hard,antique_dealer,survivor,hard,cn_release_date,該角色的上線日期為？,2022-08-04,"[""2022-08-04"",""2018-04-02"",""2019-12-08""]"
antique_dealer_cn_voice_actor_hard,antique_dealer,survivor,hard,cn_voice_actor,該角色的中文配音演員為？,徐慧,"[""陳婷婷"",""徐慧"",""蘇鑫""]"
antique_dealer_experiment_code_hard,antique_dealer,survivor,hard,experiment_code,該角色的實驗代號為？,13-1-2,"[""8-0-3"",""13-1-2"",""10-0-1""]"
composer_manor_name_easy,composer,survivor,easy,manor_name,該角色在莊園的名字是？,弗雷德里克·克雷伯格,"[""弗雷德里克·克雷伯格"",""盧基諾·迪魯西"",""溫迪·福特""]"
composer_real_name_easy,composer,survivor,easy,real_name,該角色的本名是？,弗雷德里克·克雷伯格,"[""伊索·卡爾"",""弗雷德里克·克雷伯格"",""巴爾克·拉·帕杜拉""]"
composer_alias_easy,composer,survivor,easy,alias,玩家可能怎麼稱呼該角色？,曲曲,"[""曲曲"",""老奶"",""婭婭""]"
composer_camp_easy,composer,survivor,easy,camp,該角色的陣營是？,求生者,"[""監管者"",""求生者""]"
composer_birthday_or_anniversary_easy,composer,survivor,easy,birthday_or_anniversary,該角色的生日／紀念日是？,5月21日,"[""8月8日"",""5月21日"",""10月31日""]"
composer_age_easy,composer,survivor,easy,age,該角色的年齡是？,26,"[""30"",""26"",""32""]"
composer_gender_easy,composer,survivor,easy,gender,該角色的性別是？,男,"[""男"",""女""]"
composer_likes_easy,composer,survivor,easy,likes,該角色喜歡？,極端美學、天賦卓越的人,"[""駝鹿、獵犬"",""家人"",""極端美學、天賦卓越的人""]"
composer_dislikes_easy,composer,survivor,easy,dislikes,該角色討厭？,庸碌的人、珍珠、秘密被他人知曉,"[""庸碌的人、珍珠、秘密被他人知曉"",""無用社交、虛偽的謊言"",""密碼機""]"
composer_representative_s_tier_costume_easy,composer,survivor,easy,representative_s_tier_costume,該角色擁有哪些時裝？,幽靈帆,"[""川上富江"",""幽靈帆"",""炎火之怒""]"
